Wavenumber (cm-1),Original Intensity,Fitted Intensity,Residual
642.0,0.3246093988418579,0.2843591849080948,0.0402502139337631
643.0,0.307646781206131,0.28497765095319294,0.02266913025293804
644.0,0.2993708550930023,0.28560641865890624,0.013764436434096083
645.0,0.3005671203136444,0.2862451929135944,0.014321927400050005
646.0,0.30286043882369995,0.2868936799092909,0.015966758914409074
647.0,0.30087023973464966,0.28755158692379984,0.013318652810849818
648.0,0.28950434923171997,0.28821862214134275,0.00128572709037722
649.0,0.2816954553127289,0.28889449451106775,-0.0071990391983388635
650.0,0.2879389822483063,0.2895789136427599,-0.0016399313944536198
651.0,0.3005008101463318,0.2902715897391121,0.010229220407219686
652.0,0.3076207935810089,0.29097223356392055,0.016648560017088365
653.0,0.30968818068504333,0.29168055644555807,0.018007624239485265
654.0,0.3105017840862274,0.2923962703150627,0.018105513771164705
655.0,0.31337055563926697,0.29311908777813994,0.020251467861127026
656.0,0.31896835565567017,0.29384872222033614,0.02511963343533402
657.0,0.3203611373901367,0.29458488794458376,0.025776249445552957
658.0,0.30732670426368713,0.29532730034024784,0.011999403923439289
659.0,0.29106712341308594,0.29607567608273455,-0.005008552669648614
660.0,0.2892378568649292,0.2968297333626241,-0.007591876497694883
661.0,0.2954837381839752,0.29758919214320595,-0.0021054539592307298
662.0,0.3028010427951813,0.2983537744451848,0.0044472683499964805
663.0,0.3097822964191437,0.29912320465721665,0.010659091761927031
664.0,0.3166106045246124,0.2998972098708227,0.016713394653789737
665.0,0.3180171251296997,0.3006755202381025,0.017341604891597195
666.0,0.31230637431144714,0.3014578693505523,0.010848504960894845
667.0,0.3058851659297943,0.3022439946371612,0.0036411712926331385
668.0,0.30516836047172546,0.30303363777983966,0.002134722691885804
669.0,0.30819281935691833,0.30382654514410495,0.004366274212813381
670.0,0.3089594542980194,0.30462246822282757,0.00433698607519184
671.0,0.304966539144516,0.30542116409072406,-0.0004546249462080709
672.0,0.30122610926628113,0.30622239586716987,-0.004996286600888744
673.0,0.3046342432498932,0.30702593318479626,-0.002391689934903074
674.0,0.31840723752975464,0.3078315526612415,0.010575684868513124
675.0,0.32857683300971985,0.30863903837133716,0.01993779463838269
676.0,0.32126089930534363,0.3094481823169339,0.011812716988409744
677.0,0.3052505552768707,0.31025878489150976,-0.005008229614639037
678.0,0.2989579737186432,0.3110706553366529,-0.012112681618009713
679.0,0.2961048185825348,0.3118836121874776,-0.01577879360494283
680.0,0.29369455575942993,0.31269748370401823,-0.0190029279445883
681.0,0.2929626405239105,0.3135121082856401,-0.020549467761729556
682.0,0.292607843875885,0.3143273348655296,-0.021719490989644596
683.0,0.29228881001472473,0.31514302328236266,-0.022854213267637924
684.0,0.2927258312702179,0.31595904462630325,-0.023233213356085358
685.0,0.29337289929389954,0.3167752815565635,-0.023402382262663946
686.0,0.29250574111938477,0.31759162858784845,-0.025085887468463686
687.0,0.28931713104248047,0.31840799234312633,-0.029090861300645865
688.0,0.2873261272907257,0.319224291770293,-0.03189816447956728
689.0,0.2898305654525757,0.3200404583204546,-0.030209892867878896
690.0,0.29416075348854065,0.3208564360857166,-0.026695682597175974
691.0,0.2960396111011505,0.32167218189455477,-0.025632570793404252
692.0,0.29898396134376526,0.3224876653630373,-0.023503704019272043
693.0,0.30049261450767517,0.32330286890038507,-0.022810254392709894
694.0,0.29690834879875183,0.3241177876675749,-0.027209438868823044
695.0,0.2913614511489868,0.32493242948792966,-0.03357097833894285
696.0,0.2900654971599579,0.3257468147088745,-0.035681317548916625
697.0,0.29613348841667175,0.326560976014293,-0.03042748759762126
698.0,0.3044801950454712,0.32737495818716217,-0.022894763141690977
699.0,0.31078580021858215,0.32818881782240333,-0.01740301760382118
700.0,0.3168654143810272,0.3290026229901384,-0.01213720860911116
701.0,0.3194984495639801,0.3298164528497906,-0.010318003285810506
702.0,0.32169580459594727,0.33063039721571763,-0.008934592619770365
703.0,0.325979083776474,0.3314445560753066,-0.0054654722988325966
704.0,0.3314007818698883,0.3322590390606893,-0.000858257190801015
705.0,0.34120020270347595,0.33307396487546514,0.008126237828010807
706.0,0.34863361716270447,0.33388946067802383,0.014744156484680637
707.0,0.3473999798297882,0.3347056614232654,0.012694318406522798
708.0,0.34211137890815735,0.3355227091646953,0.006588669743462061
709.0,0.3414584696292877,0.33634075231904254,0.0051177173102451845
710.0,0.3518429100513458,0.33715994489570533,0.014682965155640493
711.0,0.3613766133785248,0.33798044569346186,0.02339616768506292
712.0,0.3605606257915497,0.33880241746700784,0.02175820832454184
713.0,0.35658785700798035,0.3396260260659817,0.016961830941998657
714.0,0.3527638912200928,0.3404514395492271,0.012312451670865698
715.0,0.3489028215408325,0.34127882727710934,0.007623994263723177
716.0,0.3474644422531128,0.342108358984757,0.0053560832683557935
717.0,0.3527999818325043,0.34294020383913193,0.009859777993372343
718.0,0.3637126386165619,0.3437745294828575,0.019938109133704363
719.0,0.3721688687801361,0.3446115010677388,0.027557367712397307
720.0,0.3798876106739044,0.3454512802809026,0.03443633039300181
721.0,0.3872942626476288,0.3462940243664669,0.041000238281161894
722.0,0.38730940222740173,0.34713988514562133,0.040169517081780404
723.0,0.37962111830711365,0.3479890080379612,0.03163211026915247
724.0,0.3716377019882202,0.3488415310868702,0.02279617090135
725.0,0.3643013536930084,0.34969758399169565,0.014603769701312774
726.0,0.3558938801288605,0.35055728714939743,0.0053365929794630396
727.0,0.35299113392829895,0.3514207507082949,0.0015703832200040235
728.0,0.35360661149024963,0.3522880736364657,0.001318537853783941
729.0,0.3541710078716278,0.35315934280728467,0.0010116650643431369
730.0,0.3531508147716522,0.3540346321045267,-0.0008838173328744592
731.0,0.3515981435775757,0.3549140015493871,-0.0033158579718114423
732.0,0.35001155734062195,0.3557974964517121,-0.005785939111090155
733.0,0.3501473367214203,0.3566851465876675,-0.006537809866247191
734.0,0.3497391939163208,0.3575769654060188,-0.007837771489697998
735.0,0.34426045417785645,0.35847294926513673,-0.014212495087280286
736.0,0.33390364050865173,0.35937307670279883,-0.0254694361941471
737.0,0.32832464575767517,0.3602773077408054,-0.03195266198313024
738.0,0.32961952686309814,0.3611855832263953,-0.03156605636329718
739.0,0.33288002014160156,0.36209782421240505,-0.029217804070803488
740.0,0.3355838358402252,0.3630139313780897,-0.027430095537864463
741.0,0.33834388852119446,0.3639337844924943,-0.025589895971299847
742.0,0.33929112553596497,0.3648572419222435,-0.025566116386278537
743.0,0.3355673849582672,0.3657841401855979,-0.030216755227330694
744.0,0.33115682005882263,0.3667142935546125,-0.03555747349578986
745.0,0.3341250419616699,0.3676474937072095,-0.03352245174553958
746.0,0.3460841178894043,0.368583509430975,-0.022499391541570712
747.0,0.3550630509853363,0.3695220863804655,-0.014459035395129216
748.0,0.3498070538043976,0.37046294688979914,-0.020655893085401555
749.0,0.33783021569252014,0.3714057898422851,-0.033575574149764975
750.0,0.3345337212085724,0.3723502905988244,-0.03781656939025202
751.0,0.33808693289756775,0.3732961009867808,-0.03520916808921304
752.0,0.34312865138053894,0.3742428493509924,-0.03111419797045345
753.0,0.35040584206581116,0.3751901406685404,-0.024784298602729238
754.0,0.36189451813697815,0.3761375567288451,-0.01424303859186693
755.0,0.36931097507476807,0.3770846563805858,-0.007773681305817737
756.0,0.3697760999202728,0.37803097584686685,-0.008254875926594019
757.0,0.36804258823394775,0.37897602910995276,-0.010933440876005007
758.0,0.36413586139678955,0.37991930836679005,-0.015783446970000503
759.0,0.3529171943664551,0.38086028455640464,-0.02794309018994956
760.0,0.3479751646518707,0.38179840796011555,-0.03382324330824482
761.0,0.35811853408813477,0.38273310887534767,-0.024614574787212906
762.0,0.3703438341617584,0.38366379836363834,-0.01331996420187992
763.0,0.37004128098487854,0.38458986907322606,-0.014548588088347525
764.0,0.3630724847316742,0.38551069613639294,-0.022438211404718744
765.0,0.3591935932636261,0.3864256381414748,-0.027232044877848693
766.0,0.35756826400756836,0.3873340381791961,-0.029765774171627735
767.0,0.35641732811927795,0.3882352249626936,-0.03181789684341563
768.0,0.36095571517944336,0.38912851402028575,-0.028172798840842395
769.0,0.37274301052093506,0.39001320895972114,-0.017270198438786077
770.0,0.38226500153541565,0.3908886028022904,-0.008623601266874725
771.0,0.3860420286655426,0.39175397938483103,-0.005711950719288428
772.0,0.38802167773246765,0.3926086148272749,-0.004586937094807231
773.0,0.3890150487422943,0.3934517790630025,-0.004436730320708182
774.0,0.3927682340145111,0.39428273742887504,-0.0015145034143639324
775.0,0.3970249891281128,0.395100752311403,0.001924236816709779
776.0,0.4048182964324951,0.39590508484511255,0.008913211587382563
777.0,0.41683492064476013,0.39669499665875313,0.020139923986007002
778.0,0.42267906665802,0.3974697516645927,0.025209314993427323
779.0,0.4260023534297943,0.39822861788564073,0.027773735544153577
780.0,0.42726147174835205,0.3989708693152575,0.028290602433094558
781.0,0.4152005612850189,0.39969578780323206,0.01550477348178686
782.0,0.390060693025589,0.40040266496205723,-0.010341971936468242
783.0,0.3815805912017822,0.4010908040868003,-0.019510212885018086
784.0,0.39336514472961426,0.40175952208166477,-0.008394377352050508
785.0,0.4042489528656006,0.40240815138606517,0.0018408014795354144
786.0,0.396694540977478,0.4030360418928041,-0.006341500915326093
787.0,0.378778338432312,0.40364256285074057,-0.02486422441842856
788.0,0.3691422939300537,0.4042271047441885,-0.03508481081413478
789.0,0.3679404556751251,0.40478908114117595,-0.03684862546605083
790.0,0.36855360865592957,0.40532793050263793,-0.03677432184670837
791.0,0.36759892106056213,0.4058431179446131,-0.03824419688405095
792.0,0.364541620016098,0.406334136945557,-0.041792516929458956
793.0,0.36259403824806213,0.4068005109909975,-0.04420647274293538
794.0,0.3672173321247101,0.4072417951479109,-0.04002446302320084
795.0,0.3731617033481598,0.4076575775614194,-0.034495874213259614
796.0,0.37359607219696045,0.4080474808666832,-0.03445140866972274
797.0,0.3725128173828125,0.4084111635091938,-0.03589834612638132
798.0,0.37258997559547424,0.40874832096705505,-0.0361583453715808
799.0,0.37278807163238525,0.40905868686927993,-0.03627061523689468
800.0,0.3724491596221924,0.4093420340046173,-0.03689287438242489
801.0,0.368326336145401,0.40959817521595226,-0.041271839070551264
802.0,0.35323381423950195,0.4098269641759035,-0.05659314993640152
803.0,0.34530261158943176,0.4100282960398495,-0.06472568445041776
804.0,0.35128018260002136,0.41020210797326484,-0.05892192537324348
805.0,0.35912489891052246,0.41034837955091547,-0.051223480640393004
806.0,0.3600323498249054,0.41046713302616383,-0.05043478320125844
807.0,0.35963353514671326,0.41055843346933335,-0.050924898322620094
808.0,0.3615972101688385,0.4106223887748131,-0.049025178605974606
809.0,0.368865966796875,0.41065914953729593,-0.04179318274042093
810.0,0.37742698192596436,0.41066890879826523,-0.033241926872300875
811.0,0.3809502422809601,0.4106519016645525,-0.029701659383592427
812.0,0.3808462619781494,0.41060840480148325,-0.029762142823333837
813.0,0.3814217150211334,0.4105387358037908,-0.029117020782657377
814.0,0.38757380843162537,0.41044325244812807,-0.022869444016502705
815.0,0.3957653343677521,0.4103223518316063,-0.014557017463854238
816.0,0.3993830382823944,0.41017646940136676,-0.010793431118972352
817.0,0.4021083414554596,0.4100060778807113,-0.007897736425251711
818.0,0.4043459892272949,0.4098116860978027,-0.005465696870507797
819.0,0.4055173099040985,0.4095938377233675,-0.0040765278192689824
820.0,0.40587079524993896,0.4093531099242175,-0.0034823146742785083
821.0,0.4042789041996002,0.4090901119397193,-0.004811207740119061
822.0,0.3953222334384918,0.4088054835886099,-0.013483250150118087
823.0,0.3892468214035034,0.40849989371375767,-0.01925307231025425
824.0,0.3926759660243988,0.4081740385726182,-0.015498072548219388
825.0,0.39939579367637634,0.4078286401812255,-0.008432846504849156
826.0,0.40464696288108826,0.4074644446195877,-0.002817481738499439
827.0,0.4116290509700775,0.40708222030634017,0.004546830663737345
828.0,0.4156757593154907,0.406682756250431,0.008993003065059735
829.0,0.41343602538108826,0.40626686028748826,0.007169165093599994
830.0,0.4088177978992462,0.40583535730834874,0.0029824405908974727
831.0,0.4053725004196167,0.40538908748700575,-1.6587067389051136e-05
832.0,0.4030613899230957,0.404928904514981,-0.0018675145918852776
833.0,0.4029447138309479,0.4044556738488269,-0.0015109600178790372
834.0,0.40642106533050537,0.4039702709771418,0.0024507943533635945
835.0,0.41081783175468445,0.4034735797131199,0.007344252041564525
836.0,0.4096109867095947,0.40296649051828465,0.006644496191310079
837.0,0.39430391788482666,0.4024498988626446,-0.008145980977817935
838.0,0.383160263299942,0.40192470362610644,-0.018764440326164422
839.0,0.3897761404514313,0.40139180554553877,-0.011615665094107497
840.0,0.4016469419002533,0.40085210571145696,0.0007948361887963329
841.0,0.40441784262657166,0.4003065041178529,0.004111338508718754
842.0,0.4001351296901703,0.3997558982682557,0.00037923142191459425
843.0,0.39693722128868103,0.3992011818406742,-0.0022639605519931827
844.0,0.3995307385921478,0.3986432434136439,0.0008874951785039498
845.0,0.40508055686950684,0.398082965255175,0.006997591614331833
846.0,0.4111771583557129,0.3975212221759996,0.01365593617971328
847.0,0.42272600531578064,0.396958880448111,0.025767124867669633
848.0,0.43520674109458923,0.39639679678922074,0.03880994430536849
849.0,0.45047715306282043,0.3958358174133927,0.05464133564942775
850.0,0.4663403034210205,0.3952767771477763,0.07106352627324419
851.0,0.467136412858963,0.3947204986150437,0.0724159142439193
852.0,0.45178425312042236,0.3941677914808333,0.057616461639589056
853.0,0.43812188506126404,0.3936194517652312,0.04450243329603282
854.0,0.4327675402164459,0.3930762612170688,0.03969127899937713
855.0,0.4286078214645386,0.39253898674958126,0.03606883471495731
856.0,0.42598673701286316,0.3920083799357699,0.033978357077093235
857.0,0.4228896200656891,0.3914851765616223,0.03140444350406679
858.0,0.4212096631526947,0.3909700962351828,0.030239566917511895
859.0,0.42306438088417053,0.39046384204932594,0.032600538834844595
860.0,0.4260469377040863,0.3899671002959622,0.036079837408124094
861.0,0.4245555102825165,0.38948054022930845,0.03507497005320803
862.0,0.41319894790649414,0.38900481387576846,0.024194134030725678
863.0,0.4055984318256378,0.3885405558879123,0.01705787593772551
864.0,0.4055228531360626,0.3880883834399901,0.01743446969607254
865.0,0.40558889508247375,0.3876488961623893,0.017939998920084466
866.0,0.4054785668849945,0.38722267611242567,0.01825589077256884
867.0,0.4065096378326416,0.38681028777885856,0.019699350053783038
868.0,0.407243937253952,0.3864122781175283,0.020831659136423708
869.0,0.41810011863708496,0.38602917661553515,0.03207094202154981
870.0,0.4338163435459137,0.38566149538141437,0.04815484816449933
871.0,0.43484100699424744,0.3853097292587957,0.04953127773545174
872.0,0.4278666079044342,0.384974355961092,0.04289225194334223
873.0,0.4242614209651947,0.3846558362248103,0.03960558474038439
874.0,0.42480531334877014,0.38435461397914655,0.04045069936962359
875.0,0.42597028613090515,0.3840711165295867,0.04189916960131845
876.0,0.42868366837501526,0.38380575475331286,0.0448779136217024
877.0,0.43154898285865784,0.3835589233042847,0.04799005955437313
878.0,0.4327763020992279,0.383331000825945,0.04944530127328289
879.0,0.42221447825431824,0.3831223501695796,0.039092128084738664
880.0,0.4087003171443939,0.38293331861643726,0.025766998527956664
881.0,0.4100164473056793,0.38276423810180754,0.02725220920387178
882.0,0.42038705945014954,0.3826154254393243,0.03777163401082523
883.0,0.425128310918808,0.3824871825438552,0.042641128374952764
884.0,0.4222826063632965,0.38237979665141486,0.03990280971188165
885.0,0.41887155175209045,0.38229354053461845,0.036578011217472006
886.0,0.4183278977870941,0.38222867271227984,0.03609922507481428
887.0,0.41911232471466064,0.3821854376518266,0.036926887062834035
888.0,0.4193565547466278,0.3821640659632914,0.03719248878333642
889.0,0.41530081629753113,0.3821647745837069,0.03313604171382423
890.0,0.4109896719455719,0.38218776695081064,0.028801904994761263
891.0,0.40975022315979004,0.3822332331650331,0.027516989994756935
892.0,0.40716540813446045,0.38230135013881683,0.024864057995643618
893.0,0.40657487511634827,0.3823922817323768,0.02418259338397144
894.0,0.41307297348976135,0.38250617887508476,0.030566794614676596
895.0,0.4205721616744995,0.38264317967171785,0.037928982002781664
896.0,0.42597532272338867,0.38280340949287883,0.04317191323050984
897.0,0.4335954189300537,0.382986981048955,0.0506084378810987
898.0,0.434673935174942,0.38319399444703794,0.05147994072790407
899.0,0.42117467522621155,0.3834245372302936,0.03775013799591792
900.0,0.4095584452152252,0.3836786843993159,0.025879760815909314
901.0,0.410660058259964,0.3839564984150658,0.026703559844898195
902.0,0.4129852056503296,0.38425802918304236,0.02872717646728723
903.0,0.41088783740997314,0.38458331401839213,0.026304523391581014
904.0,0.3963851034641266,0.3849323775917149,0.011452725872411695
905.0,0.38683679699897766,0.3853052318553786,0.001531565143599034
906.0,0.39754900336265564,0.38570187595020883,0.011847127412446812
907.0,0.41524139046669006,0.3861222960924716,0.029119094374218446
908.0,0.42071405053138733,0.38656646544112605,0.03414758509026128
909.0,0.4145253896713257,0.38703434394537456,0.027491045725951124
910.0,0.41042670607566833,0.3875258781725972,0.02290082790307113
911.0,0.4142827093601227,0.38804100111681517,0.026241708243307516
912.0,0.41818785667419434,0.3885796319878837,0.029608224686310636
913.0,0.4159916341304779,0.3891416759816812,0.026849958148796704
914.0,0.40975579619407654,0.3897270240316196,0.020028772162456965
915.0,0.4054114818572998,0.3903355525418686,0.015075929315431225
916.0,0.4070543348789215,0.3909671231027547,0.016087211776166788
917.0,0.41102996468544006,0.39162158218886384,0.019408382496576226
918.0,0.4158805310726166,0.3922987608404516,0.023581770232164956
919.0,0.42779502272605896,0.39299847432884144,0.03479654839721752
920.0,0.43369221687316895,0.39372052180656947,0.03997169506659948
921.0,0.42994117736816406,0.39446468594311773,0.03547649142504633
922.0,0.42528876662254333,0.39523073254716384,0.03005803407537949
923.0,0.4206283986568451,0.3960184101763651,0.024609988480480016
924.0,0.4088045358657837,0.39682744973578765,0.01197708612999604
925.0,0.4060969650745392,0.39765756406618846,0.008439401008350722
926.0,0.41574475169181824,0.39850844752345627,0.01723630416836197
927.0,0.4260267913341522,0.39937977555062726,0.026647015783524963
928.0,0.42856696248054504,0.4002712042439876,0.028295758236557444
929.0,0.4279647767543793,0.4011823699148974,0.026782406839481854
930.0,0.4300910234451294,0.4021128886490755,0.027978134796053877
931.0,0.4355829954147339,0.40306235586520106,0.032520639549532826
932.0,0.43878671526908875,0.40403034587481246,0.03475636939427629
933.0,0.43166008591651917,0.4050164114455952,0.026643674470923973
934.0,0.41812530159950256,0.40602008337027967,0.012105218229222892
935.0,0.411243200302124,0.40704087004348827,0.004202330258635756
936.0,0.4069119393825531,0.40807825704899575,-0.0011663176664426511
937.0,0.40445759892463684,0.4091317067599882,-0.004674107835351382
938.0,0.41176748275756836,0.41020065795503163,0.001566824802536726
939.0,0.42303943634033203,0.41128452545257255,0.011754910887759484
940.0,0.4232388734817505,0.4123826997669207,0.010856173714829775
941.0,0.4184872806072235,0.41349454678876724,0.004992733818456274
942.0,0.4142697751522064,0.41461940749340437,-0.0003496323411979474
943.0,0.41556549072265625,0.41575659767991474,-0.00019110695725849114
944.0,0.41614091396331787,0.4169054077446892,-0.0007644937813713337
945.0,0.4053634703159332,0.418065102492722,-0.012701632176788769
946.0,0.3870980441570282,0.41923492099020304,-0.03213687683317484
947.0,0.38196003437042236,0.4204140764619941,-0.038454042091571716
948.0,0.40814027190208435,0.421601756237624,-0.013461484335539675
949.0,0.4349871575832367,0.4227971217494745,0.012190035833762214
950.0,0.43743133544921875,0.42399930858684687,0.013432026862371882
951.0,0.435440331697464,0.42520742660960126,0.010232905087862731
952.0,0.43620964884757996,0.42642056012504204,0.00978908872253792
953.0,0.43890580534935,0.4276377681316795,0.011268037217670501
954.0,0.440039724111557,0.4288580846334421,0.011181639478114902
955.0,0.4368235170841217,0.4300805190278156,0.0067429980563061265
956.0,0.43133631348609924,0.4313040565712812,3.225691481806292e-05
957.0,0.42787352204322815,0.4325276589252769,-0.004654136882048743
958.0,0.4251643717288971,0.43375026478573797,-0.008585893056840876
959.0,0.4223223924636841,0.4349707905990713,-0.012648398135387207
960.0,0.41754212975502014,0.43618813136718676,-0.01864600161216662
961.0,0.41267624497413635,0.43740116154394526,-0.024724916569808908
962.0,0.41328588128089905,0.43860873602508366,-0.02532285474418461
963.0,0.42037883400917053,0.4398096912333512,-0.019430857224180642
964.0,0.4219338893890381,0.4410028463002271,-0.01906895691118904
965.0,0.4163888692855835,0.44218700434519176,-0.025798135059608263
966.0,0.4104505479335785,0.4433609538531008,-0.03291040591952232
967.0,0.403995156288147,0.4445234701497457,-0.04052831386159872
968.0,0.3936290442943573,0.44567331697520013,-0.05204427268084283
969.0,0.39071595668792725,0.4468092481540315,-0.056093291466104256
970.0,0.3967926800251007,0.4479300093609115,-0.05113732933581078
971.0,0.40390336513519287,0.44903433997959336,-0.045130974844400484
972.0,0.40878093242645264,0.45012097505263354,-0.041340042626180906
973.0,0.4128952920436859,0.45118864731862857,-0.03829335527494265
974.0,0.41360917687416077,0.45223608933311965,-0.038626912458958884
975.0,0.4135444462299347,0.45326203566868545,-0.039717589438750756
976.0,0.41326919198036194,0.4542652251891106,-0.04099603320874867
977.0,0.41187167167663574,0.455244403391883,-0.04337273171524725
978.0,0.41043832898139954,0.45619832481264394,-0.045759995831244404
979.0,0.4068920314311981,0.4571257554845976,-0.05023372405339949
980.0,0.39427265524864197,0.4580254754452854,-0.06375282019664341
981.0,0.38812747597694397,0.45889628128255183,-0.07076880530560786
982.0,0.37679925560951233,0.4597369887109827,-0.08293773310147035
983.0,0.367136150598526,0.4605464351695773,-0.09341028457105127
984.0,0.3779708445072174,0.4613234824309517,-0.08335263792373432
985.0,0.39993324875831604,0.4620670192119369,-0.06213377045362084
986.0,0.4096117913722992,0.46277596377507113,-0.053164172402771936
987.0,0.4123813807964325,0.4634492665101708,-0.051067885713738326
988.0,0.4150104224681854,0.46408591248491327,-0.04907549001672784
989.0,0.4213244915008545,0.4646849239531918,-0.04336043245233728
990.0,0.42790213227272034,0.4652453628098912,-0.03734323053717087
991.0,0.42399415373802185,0.46576633298070597,-0.041772179242684115
992.0,0.4055154323577881,0.4662469827356743,-0.06073155037788619
993.0,0.39625516533851624,0.46668650691523283,-0.0704313415767166
994.0,0.40911802649497986,0.4670841490578133,-0.057966122562833455
995.0,0.4292219877243042,0.4674392034183045,-0.03821721569400033
996.0,0.448021799325943,0.46775101686708487,-0.019729217541141875
997.0,0.47328341007232666,0.46801899065979746,0.005264419412529198
998.0,0.4897591173648834,0.4682425820685899,0.02151653529629355
999.0,0.5131246447563171,0.46842130586615843,0.044703338890158706
1000.0,0.5313010215759277,0.46855473565463823,0.0627462859212895
1001.0,0.5354374051094055,0.46864250503214383,0.06679490007726169
1002.0,0.5382841229438782,0.4686843085905907,0.06959981435328749
1003.0,0.529863715171814,0.4686799027393112,0.06118381243250276
1004.0,0.48495373129844666,0.46862910634991045,0.016324624948536204
1005.0,0.45159730315208435,0.46853180121877636,-0.016934498066692005
1006.0,0.4428965747356415,0.4683879323446645,-0.025491357609023046
1007.0,0.4361581802368164,0.46819750801980214,-0.03203932778298574
1008.0,0.4239206314086914,0.46796059973399745,-0.044039968325306045
1009.0,0.40707579255104065,0.46767734189228544,-0.06060154934124479
1010.0,0.4016307294368744,0.46734793134768327,-0.06571720191080888
1011.0,0.4071309566497803,0.46697262675165063,-0.05984167010187036
1012.0,0.41211774945259094,0.46655174772586044,-0.0544339982732695
1013.0,0.41107240319252014,0.4660856738598495,-0.05501327066732936
1014.0,0.40799999237060547,0.465574843540056,-0.05757485116945055
1015.0,0.40369972586631775,0.46501975261662953,-0.061320026750311785
1016.0,0.39505016803741455,0.4644209529152273,-0.06937078487781273
1017.0,0.3886355459690094,0.46377905060177627,-0.07514350463276687
1018.0,0.385116308927536,0.4630947044088772,-0.07797839548134117
1019.0,0.38263359665870667,0.46236862373315013,-0.07973502707444347
1020.0,0.383577436208725,0.4616015666133691,-0.07802413040464412
1021.0,0.3864883482456207,0.46079433759969946,-0.07430598935407873
1022.0,0.3891246020793915,0.4599477855247383,-0.07082318344534683
1023.0,0.39833366870880127,0.4590628011873565,-0.060729132478555214
1024.0,0.4067082405090332,0.4581403149605586,-0.05143207445152542
1025.0,0.4091866910457611,0.4571812943347142,-0.04799460328895311
1026.0,0.41362932324409485,0.4561867414075583,-0.04255741816346348
1027.0,0.42005956172943115,0.45515769033233855,-0.0350981286029074
1028.0,0.43323662877082825,0.4540952047353756,-0.020858575964547377
1029.0,0.44029271602630615,0.45300037511412655,-0.0127076590878204
1030.0,0.42928802967071533,0.4518743162265967,-0.022586286555881352
1031.0,0.4116990566253662,0.4507181644826276,-0.03901910785726137
1032.0,0.39956891536712646,0.44953307534722675,-0.04996415998010029
1033.0,0.38690948486328125,0.448320220765672,-0.06141073590239077
1034.0,0.3841693103313446,0.4470807866196611,-0.0629114762883165
1035.0,0.40120407938957214,0.44581597022325764,-0.0446118908336855
1036.0,0.4156821668148041,0.44452697786684126,-0.028844811052037178
1037.0,0.404506117105484,0.4432150224166917,-0.038708905311207686
1038.0,0.3834962844848633,0.4418813209772365,-0.0583850364923732
1039.0,0.3802424371242523,0.4405270926223772,-0.060284655498124895
1040.0,0.3906003534793854,0.4391535562016809,-0.04855320272229552
1041.0,0.39735648036003113,0.43776192822659016,-0.04040544786655903
1042.0,0.39653679728507996,0.43635342084117357,-0.03981662355609361
1043.0,0.39532676339149475,0.4349292398813112,-0.03960247648981646
1044.0,0.3992888927459717,0.43349058302558846,-0.03420169027961678
1045.0,0.40781888365745544,0.432038638040569,-0.02421975438311358
1046.0,0.4101238250732422,0.4305745811225327,-0.02045075604929053
1047.0,0.407993346452713,0.42909957533719306,-0.02110622888448005
1048.0,0.4053438603878021,0.42761476915837004,-0.02227090877056792
1049.0,0.40546295046806335,0.42612129510607927,-0.020658344638015913
1050.0,0.4068639278411865,0.4246202684840067,-0.017756340642820168
1051.0,0.4049651622772217,0.42311278621588727,-0.01814762393866559
1052.0,0.4031592905521393,0.4215999257798722,-0.018440635227732927
1053.0,0.40288639068603516,0.4200827442395861,-0.017196353553550925
1054.0,0.4106743633747101,0.4185622773702061,-0.007887913995496043
1055.0,0.4200630187988281,0.41703953887757295,0.003023479921255179
1056.0,0.42344412207603455,0.4155155197080497,0.007928602367984872
1057.0,0.425131231546402,0.4139911874465796,0.011140044099822388
1058.0,0.42589735984802246,0.412467485800171,0.013429874047851453
1059.0,0.4292243719100952,0.41094533416383144,0.01827903774626377
1060.0,0.43129417300224304,0.40942562726581355,0.02186854573642949
1061.0,0.42289838194847107,0.4079092348888919,0.014989147059579155
1062.0,0.41189396381378174,0.40639700166427895,0.005496962149502793
1063.0,0.41497647762298584,0.40488974693470714,0.0100867306882787
1064.0,0.42731425166130066,0.40338826468313993,0.02392598697816073
1065.0,0.42844870686531067,0.4018933235235408,0.026555383341769878
1066.0,0.4046957492828369,0.40040566675011163,0.004290082532725281
1067.0,0.3845715820789337,0.39892601244141906,-0.014354430362485349
1068.0,0.39661315083503723,0.39745505361584527,-0.0008419027808080348
1069.0,0.420170396566391,0.39599345843484474,0.024176938131546255
1070.0,0.4251757860183716,0.3945418704505355,0.030633915567836068
1071.0,0.429561972618103,0.3931009088942267,0.03646106372387631
1072.0,0.43184733390808105,0.3916711690025581,0.04017616490552295
1073.0,0.4381396770477295,0.3902532223780178,0.0478864546697117
1074.0,0.44457122683525085,0.38884761738070334,0.05572360945454752
1075.0,0.4431426525115967,0.3874548795482934,0.055687772963303295
1076.0,0.4392160475254059,0.38607551204131063,0.05314053548409525
1077.0,0.4396846294403076,0.384709996110871,0.05497463332943664
1078.0,0.45030954480171204,0.383358791586235,0.06695075321547705
1079.0,0.4567272961139679,0.3820223373795997,0.07470495873436822
1080.0,0.45425498485565186,0.3807010520056914,0.07355393284996048
1081.0,0.45217299461364746,0.3793953341138492,0.07277766049979828
1082.0,0.45685330033302307,0.378105563030411,0.07874773730261209
